ID,Name,Category,Type,Grade,Score,Missing_Fields
ENT-31419,Red Cocoon,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31420,The Woman,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31423,Charles Tuttle Co,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31424,The Ruined Map,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31426,"Inter Ice 
Age",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31428,Berkley Medallion,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31429,"The Box 
Man",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31431,The Crime,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31433,Conditions Fish,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31434,The Briefcase,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31435,But Abe,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31437,Lena Cowen Orlin,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31438,"Ann Thompson 
   Macbeth",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31440,"Ann Thompson 
  Othello",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31443,Titus Andronicus,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31445,Farah Karim,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31446,"Cooper 
  The Revenger",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31448,Gretchen Minton,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31449,"More Sonnets
Matthew",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31450,"Zarnowiecki
Abstract
Shakespeare",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31451,The Passionate Pilgrime,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31452,John Benson,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31453,By Wil,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31454,Critical Survey,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31455,Berghahn Books,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31456,"Stephen 
Booth",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31457,Helen Vendler,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31458,Carl Atkins,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31459,Don Paterson,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31461,Shakespeare Association,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31462,But Linkerature,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31464,Passionate Pilgrime,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31467,Ten Alders,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31468,Northward Vale,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31469,"River
Ar",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31471,River Ar,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31472,Sonnets Dated,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31473,Other Essays,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31474,Rupert Hart,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31477,Terrene Moone,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31478,"Books
In Elizabethan",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31480,"Francis
Meres",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31481,Could Shakespeare,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31482,"In
Sonnet",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31483,In Sonnets,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31484,Colorado Library,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31485,Public Record Office,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31487,Guild Hall Library,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31488,Middle Temple,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31489,"The
 Prince",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31490,Ancient Pistol,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31491,The Merry Wives,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31492,Mine Host,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31493,William John,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31494,"Mermaid
Tavern",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31495,William Johnson,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31497,Bread St,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31498,John Jackson,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31499,Thomas Savage,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31500,City Watch,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31501,John Day,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31502,Henry Porter,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31503,William Renoldes,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31504,Selected Lyrics,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31505,John Wilmot,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31506,Forge Press,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31507,Thomas Rymer,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31509,The Seal Wife,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31510,"Books
Sir Philip",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31511,Representative Eliza,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31512,Magic Circle,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31513,The Music,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31514,English Drama,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31515,"From
Shakespeare",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31516,Philip Sidney,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31517,William Stanley,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31518,Classical Influences,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31519,English Prose,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31520,The Providence,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31521,"English
Letter Writers",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31522,Professor Thomson,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31523,Simple Narrative,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31524,Rhetorical Narrative,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31525,Philosophical Prose,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31526,The Prose,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31528,The Letter,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31529,Professor Irving,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31530,"Like Professor
Thomson",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31531,Horace Walpole,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31533,Formal Elements,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31534,In Sonnet,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31535,If Sonnet,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31536,Internal Evidence,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31539,Spanish Armada,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31540,Sir Edmund Chambers,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31541,Gabriel Harvey,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31542,Wonderful Year,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31543,Anthony Nixon,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31544,Black Year,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31549,"Roman
Catholic Church",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31550,Gunpowder Plot,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31553,Penguin King Lear,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31556,In Elizabethan English,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31557,When Brackenbury,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31559,Thomas Wilson,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31564,The Essential Guide,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31565,Early Modern Fairy,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31566,"Belief
Piotr Spyra",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31567,Piotr Spyra,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31571,"Early
Modern Fairy",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31573,The Folklore Society,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31579,"Abstract
Ben Jonson",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31582,"Introduction
Ben Jonson",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31584,Jacobean London,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31585,Sir Epicure Mammon,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31586,That Jonson,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31591,Fairy Cozenage,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31592,"Fiction
The",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31593,Alice West,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31594,The Wests,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31595,Thomas Moore,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31612,"Macbeth
One",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31614,"English
Department",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31615,Denis Donoghue,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31616,"The
Expense Of",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31617,Spirit In,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31618,Waste Of Shame,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31619,John Barrett,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31620,History Plays,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31621,Eva Thornley,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31622,Elizabethan Lyric,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31623,"Tom
Kilroy",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31624,Christopher Murray,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31625,"Renaissance
Theatre",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31626,With Macbeth,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31627,Irish University Review,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31629,King Duncan,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31630,Scene Four,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31634,"The Occult 
Tradition",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31637,John Mebane,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31638,Here Mebane,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31643,The Rosicrucian Enlighten,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31648,"Cornelius 
Agrippa",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31650,Robert Recorde,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31651,"Thomas 
Harriot",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31652,Nicholas Hill,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31653,"Walter 
Warner",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31654,Philosophia Epicurea,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31656,For Me,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31657,While Marlowe,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31658,Scientific Frame,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31660,Mystick Symboles,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31662,While Mebane,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31663,"English 
This",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31665,Doctor Faus,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31667,Robert Mark,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31669,Master Builders,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31670,"New 
Liberal Arts",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31671,Emmanuel Viollet,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31672,The Ar,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31674,La Madeleine,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31675,"Restoring 
Old Environments",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31676,Antoni Gaudi,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31677,Hector Guimard,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31679,Louis Sullivan,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31680,"Frank Lloyd 
Wright",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31682,Sydney Opera,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31683,Kresge Auditorium,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31684,John Han,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31704,Early Modern Laboratory,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31705,"Space
Author",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31706,"John Shanahan
Reviewed",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31707,Early Modern Cultural,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31711,John Shanahan,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31713,Reading Jonson,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31715,The Advancement,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31718,The Al,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31722,"Space 
John Shanahan",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31726,"Early 
Modern Laboratory",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31727,"Space
John Shanahan",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31736,"Classique
Review 
Author",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31737,"Woestijne 
Review",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31738,"Woestijne 
Source",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31740,Joseph Martin,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31741,Lucreti Cari De,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31742,Rerum Natura Libri,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31743,"Bibliotheca Sgriptorum 
Graegorum",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31744,Romanorum Teubneriana,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31745,Albert Deman,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31746,Lexical Choices,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31747,Aesthetic Success,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31748,Computer Content Analysis,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31749,"Shakespeare Sonnets 
Dean",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31750,"Keith Simonton 
Department",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31752,Key Words,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31753,Dean Keith Simonton,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31754,Social Psychology,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31757,American Psychological Associa,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31759,"Specific Illustration 
That",Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31762,Van Doren,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
ENT-31763,Ezra Pound,Entity,Entity,F (Skeleton),20,"Period, Summary, Attributes, Domain"
